instrument_oid;instrument_type;category;num_underlyings;expiry_date;time_to_expiry;num_paths;num_time_steps;num_exercise_events;calibration_date;calibration_time
27226553;Option;BRC;2;14.06.2024 17:30;0.038356164;15000;1;0;31.05.2024;6.921875
27548127;Option;BRC;1;18.06.2024 17:30;0.049315068;15000;1;0;31.05.2024;1.53125
27397176;TotalReturnSwap;CBRC;2;18.08.2025 00:00;1.216438356;15000;1;5;31.05.2024;15.875
27562025;TotalReturnSwap;AC;3;08.04.2025 00:00;0.854794521;15000;1;4;31.05.2024;42.875
27405062;TotalReturnSwap;CBRC;3;19.02.2026 00:00;1.723287671;15000;1;5;31.05.2024;50.03125
27036682;TotalReturnSwap;AC;3;23.10.2024 00:00;0.397260274;15000;1;2;31.05.2024;25.328125
27605185;Option;BRC;3;14.04.2025 22:00;0.871232877;15000;1;0;31.05.2024;21.015625
27414342;Option;BRC;2;18.02.2025 22:00;0.720547945;15000;1;0;31.05.2024;6.65625
26929185;Option;BRC;2;13.06.2024 17:30;0.035616438;15000;1;0;31.05.2024;6.296875
27372732;Option;BRC;3;10.01.2025 17:35;0.61369863;15000;1;0;31.05.2024;20.421875
27774533;TotalReturnSwap;AC;3;03.06.2025 00:00;1.008219178;15000;1;4;31.05.2024;41.078125
27272613;Option;BRC;4;23.06.2025 17:30;1.063013699;15000;1;0;31.05.2024;44.34375
26923825;Option;BRC;3;11.09.2024 17:30;0.282191781;15000;1;0;31.05.2024;18.171875
27384218;Option;BRC;3;03.02.2025 17:35;0.679452055;15000;1;0;31.05.2024;20.53125
27182499;Option;BRC;1;16.07.2024 22:00;0.126027397;15000;1;0;31.05.2024;2.015625
27755696;Option;BRC;3;23.05.2025 22:00;0.978082192;15000;1;0;31.05.2024;20.453125
26766096;Option;BRC;3;15.07.2024 17:30;0.123287671;15000;1;0;31.05.2024;20.359375
26839072;Option;BRC;4;09.08.2024 17:30;0.191780822;15000;1;0;31.05.2024;39.203125
27477157;Option;BRC;4;04.03.2025 17:30;0.75890411;15000;1;0;31.05.2024;44.265625
27296684;Option;BRC;4;06.01.2025 17:30;0.602739726;15000;1;0;31.05.2024;42.15625
27190029;Option;BRC;3;30.05.2025 17:30;0.997260274;15000;1;0;31.05.2024;20.65625
26438906;Option;BRC;4;14.03.2025 17:30;0.78630137;15000;1;0;31.05.2024;45.734375
26673829;Option;BRC;3;12.06.2024 17:30;0.032876712;15000;1;0;31.05.2024;18.171875
26668470;Option;BRC;2;07.06.2024 17:30;0.019178082;15000;1;0;31.05.2024;7.09375
26841107;Option;BRC;3;12.08.2024 17:30;0.2;15000;1;0;31.05.2024;18.53125
25264534;Option;BRC;3;26.08.2024 17:30;0.238356164;15000;1;0;31.05.2024;18.859375
26778219;Option;BRC;2;21.10.2024 17:35;0.391780822;15000;1;0;31.05.2024;6.671875
26737670;Option;BRC;3;30.12.2024 17:30;0.583561644;15000;1;0;31.05.2024;18.046875
27760353;Option;BRC;1;21.11.2024 22:00;0.476712329;15000;1;0;31.05.2024;2
27570596;Option;BRC;2;26.06.2024 17:30;0.071232877;15000;1;0;31.05.2024;6.71875
27414330;Option;BRC;1;16.08.2024 17:30;0.210958904;15000;1;0;31.05.2024;1.703125
27382346;TotalReturnSwap;CBRC;4;10.02.2025 00:00;0.698630137;15000;1;3;31.05.2024;76.296875
27445154;Option;BRC;3;21.02.2025 17:30;0.728767123;15000;1;0;31.05.2024;20.234375
27362519;Option;BRC;2;31.07.2024 17:30;0.167123288;15000;1;0;31.05.2024;6.78125
26302060;Option;BRC;3;16.07.2024 17:35;0.126027397;15000;1;0;31.05.2024;17.5625
26885584;TotalReturnSwap;AC;2;29.08.2024 00:00;0.246575342;15000;1;1;31.05.2024;7.34375
25745719;TotalReturnSwap;AC;3;23.05.2025 00:00;0.978082192;15000;1;1;31.05.2024;20.296875
27491879;TotalReturnSwap;CBRC;3;18.03.2025 00:00;0.797260274;15000;1;10;31.05.2024;84.328125
27269081;Option;BRC;2;24.06.2024 17:30;0.065753425;15000;1;0;31.05.2024;6.34375
27381770;TotalReturnSwap;AC;3;08.08.2025 00:00;1.189041096;15000;1;5;31.05.2024;47.296875
27498600;Option;BRC;3;13.03.2025 17:30;0.783561644;15000;1;0;31.05.2024;19.875
27311857;Option;BRC;1;12.07.2024 17:30;0.115068493;15000;1;0;31.05.2024;1.796875
27554943;Option;BRC;1;26.09.2024 17:30;0.323287671;15000;1;0;31.05.2024;1.6875
27387703;Option;BRC;3;03.02.2025 17:35;0.679452055;15000;1;0;31.05.2024;19.59375
26931564;Option;BRC;5;14.03.2025 17:30;0.78630137;15000;1;0;31.05.2024;90.234375
25559631;TotalReturnSwap;CBRC;3;12.08.2024 00:00;0.2;15000;1;1;31.05.2024;19.5
26904934;Option;BRC;4;30.08.2024 22:00;0.249315068;15000;1;0;31.05.2024;43.75
26818097;TotalReturnSwap;AC;3;05.08.2024 00:00;0.180821918;15000;1;1;31.05.2024;19.34375
26851047;Option;BRC;1;14.08.2024 22:00;0.205479452;15000;1;0;31.05.2024;1.625
25830020;Option;BRC;3;24.02.2025 22:00;0.736986301;15000;1;0;31.05.2024;21.296875
27603731;TotalReturnSwap;AC;3;22.04.2025 00:00;0.893150685;15000;1;2;31.05.2024;25.109375
26751070;Option;BRC;3;03.07.2024 17:30;0.090410959;15000;1;0;31.05.2024;18
27498298;Option;BRC;3;13.09.2024 22:00;0.287671233;15000;1;0;31.05.2024;18.8125
26858742;TotalReturnSwap;AC;3;25.08.2025 00:00;1.235616438;15000;1;5;31.05.2024;48.578125
27307386;Option;BRC;3;10.07.2024 17:30;0.109589041;15000;1;0;31.05.2024;18.171875
27017261;TotalReturnSwap;CBRC;3;14.10.2024 00:00;0.37260274;15000;1;2;31.05.2024;26.296875
27189833;Option;BRC;3;29.11.2024 17:30;0.498630137;15000;1;0;31.05.2024;20.5
27591250;TotalReturnSwap;CBRC;3;11.04.2025 00:00;0.863013699;15000;1;4;31.05.2024;42.75
26653622;Option;BRC;3;12.06.2024 17:30;0.032876712;15000;1;0;31.05.2024;17.921875
26780196;Option;BRC;3;22.07.2024 17:30;0.142465753;15000;1;0;31.05.2024;18.546875
27039831;TotalReturnSwap;CBRC;4;28.04.2025 00:00;0.909589041;15000;1;4;31.05.2024;90.71875
26931572;Option;BRC;3;16.09.2024 17:30;0.295890411;15000;1;0;31.05.2024;20.4375
27768301;Option;BRC;1;27.03.2025 21:00;0.821917808;15000;1;0;31.05.2024;1.984375
27184818;Option;BRC;3;30.09.2024 17:30;0.334246575;15000;1;0;31.05.2024;17.984375
27199155;Option;BRC;3;04.06.2024 17:30;0.010958904;15000;1;0;31.05.2024;18.828125
27477183;Option;BRC;4;04.03.2025 17:30;0.75890411;15000;1;0;31.05.2024;43.625
27476974;Option;BRC;4;02.09.2024 17:30;0.257534247;15000;1;0;31.05.2024;40.703125
26836773;Option;BRC;4;08.08.2024 17:30;0.189041096;15000;1;0;31.05.2024;39.640625
27199457;Option;BRC;1;04.06.2024 22:00;0.010958904;15000;1;0;31.05.2024;2
27318205;Option;BRC;3;12.07.2024 17:35;0.115068493;15000;1;0;31.05.2024;17.578125
27590751;Option;BRC;2;05.08.2024 17:30;0.180821918;15000;1;0;31.05.2024;6.5
27376298;Option;BRC;2;29.07.2024 17:30;0.161643836;15000;1;0;31.05.2024;6.828125
27488961;TotalReturnSwap;AC;3;22.07.2024 00:00;0.142465753;15000;1;2;31.05.2024;23.484375
27083923;Option;BRC;3;28.10.2024 17:35;0.410958904;15000;1;0;31.05.2024;24.4375
27311956;Option;BRC;2;13.01.2025 22:00;0.621917808;15000;1;0;31.05.2024;7.40625
26209713;TotalReturnSwap;AC;3;12.06.2024 00:00;0.032876712;15000;1;1;31.05.2024;17.609375
27227259;TotalReturnSwap;CBRC;5;22.12.2025 00:00;1.561643836;15000;1;5;31.05.2024;254.15625
26494144;Option;BRC;4;01.07.2024 17:30;0.084931507;15000;1;0;31.05.2024;41.875
26919800;Option;BRC;3;09.09.2024 17:30;0.276712329;15000;1;0;31.05.2024;17.859375
27207238;Option;BRC;2;07.06.2024 17:35;0.019178082;15000;1;0;31.05.2024;6.734375
27226518;TotalReturnSwap;AC;3;23.06.2025 00:00;1.063013699;15000;1;5;31.05.2024;47.265625
27588137;Option;BRC;1;03.04.2025 17:30;0.84109589;15000;1;0;31.05.2024;2.28125
26889726;Option;BRC;3;26.08.2024 17:30;0.238356164;15000;1;0;31.05.2024;19.890625
27307390;Option;BRC;4;10.01.2025 17:30;0.61369863;15000;1;0;31.05.2024;44.875
27307283;Option;BRC;2;03.12.2024 17:30;0.509589041;15000;1;0;31.05.2024;6.671875
27460916;Option;BRC;3;27.02.2025 17:30;0.745205479;15000;1;0;31.05.2024;19.796875
27299824;TotalReturnSwap;AC;3;12.07.2024 00:00;0.115068493;15000;1;2;31.05.2024;24.625
27007439;Option;BRC;3;03.09.2024 17:30;0.260273973;15000;1;0;31.05.2024;18.34375
27296728;Option;BRC;1;06.01.2025 17:30;0.602739726;15000;1;0;31.05.2024;1.921875
27281168;Option;BRC;3;27.12.2024 17:35;0.575342466;15000;1;0;31.05.2024;19.015625
27548248;Option;BRC;3;18.03.2025 17:30;0.797260274;15000;1;0;31.05.2024;19.078125
27588138;Option;BRC;1;03.04.2025 17:30;0.84109589;15000;1;0;31.05.2024;2.078125
27266872;Option;BRC;3;19.07.2024 17:30;0.134246575;15000;1;0;31.05.2024;18.515625
27320279;TotalReturnSwap;AC;3;23.01.2025 00:00;0.649315068;15000;1;3;31.05.2024;36.078125
26843198;Option;BRC;4;12.08.2024 22:00;0.2;15000;1;0;31.05.2024;43.90625
27405169;Option;BRC;1;13.08.2024 22:00;0.202739726;15000;1;0;31.05.2024;1.78125
27328875;TotalReturnSwap;AC;4;28.07.2025 00:00;1.15890411;15000;1;5;31.05.2024;100.921875
26831095;Option;BRC;3;05.08.2024 22:00;0.180821918;15000;1;0;31.05.2024;18.453125
27667887;Option;BRC;2;27.08.2024 17:30;0.24109589;15000;1;0;31.05.2024;6.265625
27302338;Option;BRC;3;04.07.2024 17:35;0.093150685;15000;1;0;31.05.2024;19.53125
27664314;TotalReturnSwap;CBRC;2;02.05.2025 00:00;0.920547945;15000;1;7;31.05.2024;22.953125
26091649;Option;BRC;3;15.07.2024 17:30;0.123287671;15000;1;0;31.05.2024;18.75
27199170;Option;BRC;3;04.06.2024 17:30;0.010958904;15000;1;0;31.05.2024;17.25
27039869;Option;BRC;3;17.10.2024 17:30;0.380821918;15000;1;0;31.05.2024;20.1875
27571198;Option;BRC;2;04.10.2024 17:30;0.345205479;15000;1;0;31.05.2024;6.640625
26858646;Option;BRC;4;19.08.2024 17:30;0.219178082;15000;1;0;31.05.2024;41.34375
26915595;TotalReturnSwap;CBRC;3;12.09.2025 00:00;1.284931507;15000;1;5;31.05.2024;52.953125
26212756;Option;BRC;3;06.12.2024 17:30;0.517808219;15000;1;0;31.05.2024;20.53125
27199464;Option;BRC;1;07.06.2024 22:00;0.019178082;15000;1;0;31.05.2024;2.015625
27393056;Option;BRC;4;05.02.2025 22:00;0.684931507;15000;1;0;31.05.2024;44.328125
27357446;Option;BRC;1;23.01.2025 17:30;0.649315068;15000;1;0;31.05.2024;1.84375
27405093;Option;BRC;2;12.02.2025 17:35;0.704109589;15000;1;0;31.05.2024;6.75
27127211;Option;BRC;3;11.11.2024 17:30;0.449315068;15000;1;0;31.05.2024;18.1875
27304838;Option;BRC;3;03.01.2025 22:00;0.594520548;15000;1;0;31.05.2024;19.796875
27687060;TotalReturnSwap;CBRC;3;10.11.2025 00:00;1.446575342;15000;1;6;31.05.2024;59.40625
26674070;Option;BRC;4;12.06.2025 17:30;1.032876712;15000;1;0;31.05.2024;47.59375
27755577;Option;BRC;1;21.05.2025 17:30;0.97260274;15000;1;0;31.05.2024;1.734375
27439697;Option;BRC;4;19.11.2024 17:30;0.471232877;15000;1;0;31.05.2024;45.734375
26209726;TotalReturnSwap;AC;3;12.06.2024 00:00;0.032876712;15000;1;1;31.05.2024;17.46875
26502728;TotalReturnSwap;AC;3;10.10.2024 00:00;0.361643836;15000;1;2;31.05.2024;24.75
27029723;Option;BRC;3;14.10.2024 17:30;0.37260274;15000;1;0;31.05.2024;19.65625
27312042;Option;BRC;3;13.01.2025 17:30;0.621917808;15000;1;0;31.05.2024;21.0625
25895142;Option;BRC;3;29.07.2024 17:30;0.161643836;15000;1;0;31.05.2024;19.65625
27710912;Option;BRC;3;03.01.2025 17:35;0.594520548;15000;1;0;31.05.2024;21.390625
27199453;Option;BRC;5;04.12.2024 17:35;0.512328767;15000;1;0;31.05.2024;81.921875
27227261;TotalReturnSwap;CBRC;5;22.12.2025 00:00;1.561643836;15000;1;5;31.05.2024;246.140625
27376552;Option;BRC;1;30.07.2024 17:30;0.164383562;15000;1;0;31.05.2024;1.890625
27226523;TotalReturnSwap;AC;3;23.06.2025 00:00;1.063013699;15000;1;5;31.05.2024;48.203125
27506865;Option;BRC;3;14.03.2025 17:30;0.78630137;15000;1;0;31.05.2024;19.234375
26929316;TotalReturnSwap;AC;3;19.09.2024 00:00;0.304109589;15000;1;1;31.05.2024;18.0625
27362782;Option;BRC;2;24.01.2025 17:30;0.652054795;15000;1;0;31.05.2024;6.75
27482756;TotalReturnSwap;AC;3;13.06.2025 00:00;1.035616438;15000;1;5;31.05.2024;47.796875
26720488;TotalReturnSwap;AC;3;24.06.2024 00:00;0.065753425;15000;1;1;31.05.2024;18.078125
26339984;TotalReturnSwap;AC;3;07.08.2024 00:00;0.18630137;15000;1;1;31.05.2024;20.640625
26757767;Option;BRC;3;08.07.2024 17:30;0.104109589;15000;1;0;31.05.2024;18.0625
27204567;Option;BRC;1;06.06.2024 17:35;0.016438356;15000;1;0;31.05.2024;1.765625
27365288;Option;BRC;3;27.01.2025 17:30;0.660273973;15000;1;0;31.05.2024;19.296875
26521862;TotalReturnSwap;CBRC;3;21.10.2024 00:00;0.391780822;15000;1;2;31.05.2024;27.34375
27476083;Option;BRC;1;02.09.2024 17:30;0.257534247;15000;1;0;31.05.2024;1.90625
26733117;TotalReturnSwap;CBRC;5;03.10.2024 00:00;0.342465753;15000;1;2;31.05.2024;111.328125
27299730;Option;BRC;3;05.12.2024 17:30;0.515068493;15000;1;0;31.05.2024;21.359375
27379767;Option;BRC;4;31.01.2025 22:00;0.671232877;15000;1;0;31.05.2024;44.765625
27395417;Option;BRC;3;10.02.2025 22:00;0.698630137;15000;1;0;31.05.2024;21.171875
27571229;Option;BRC;4;27.09.2024 17:30;0.326027397;15000;1;0;31.05.2024;41.671875
27554777;Option;BRC;1;20.09.2024 22:00;0.306849315;15000;1;0;31.05.2024;1.828125
27165836;Option;BRC;3;20.11.2024 17:30;0.473972603;15000;1;0;31.05.2024;18.765625
27201922;Option;BRC;3;05.12.2024 17:30;0.515068493;15000;1;0;31.05.2024;19.046875
26924402;Option;BRC;4;11.09.2024 17:30;0.282191781;15000;1;0;31.05.2024;40.578125
27359947;Option;BRC;3;24.07.2024 17:30;0.147945205;15000;1;0;31.05.2024;18.640625
26892236;Option;BRC;3;26.08.2024 17:30;0.238356164;15000;1;0;31.05.2024;18.984375
26658197;Option;BRC;3;03.06.2024 17:30;0.008219178;15000;1;0;31.05.2024;20.96875
26668624;Option;BRC;3;07.06.2024 17:30;0.019178082;15000;1;0;31.05.2024;18.796875
27207233;Option;BRC;1;17.06.2024 22:00;0.046575342;15000;1;0;31.05.2024;1.890625
26349910;Option;BRC;3;03.04.2025 17:35;0.84109589;15000;1;0;31.05.2024;18.6875
26913445;Option;BRC;4;04.09.2024 17:30;0.263013699;15000;1;0;31.05.2024;41.90625
27404683;Option;BRC;4;12.02.2026 22:00;1.704109589;15000;1;0;31.05.2024;43.8125
27576897;TotalReturnSwap;CBRC;5;03.10.2025 00:00;1.342465753;15000;1;6;31.05.2024;267.96875
26433127;TotalReturnSwap;AC;3;23.09.2024 00:00;0.315068493;15000;1;2;31.05.2024;23.4375
27030260;Option;BRC;1;14.10.2024 17:30;0.37260274;15000;1;0;31.05.2024;1.8125
26780235;Option;BRC;3;22.07.2024 17:35;0.142465753;15000;1;0;31.05.2024;19.125
27130528;Option;BRC;4;14.11.2024 22:00;0.457534247;15000;1;0;31.05.2024;44.203125
27382267;Option;BRC;1;03.02.2025 17:30;0.679452055;15000;1;0;31.05.2024;1.890625
27445278;Option;BRC;3;21.02.2025 17:35;0.728767123;15000;1;0;31.05.2024;19.171875
25778593;Option;BRC;2;03.06.2024 17:35;0.008219178;15000;1;0;31.05.2024;6.203125
26741330;Option;BRC;2;01.07.2024 17:30;0.084931507;15000;1;0;31.05.2024;6.375
26727097;Option;BRC;2;24.06.2024 17:30;0.065753425;15000;1;0;31.05.2024;6.578125
27168562;Option;BRC;3;20.11.2024 17:30;0.473972603;15000;1;0;31.05.2024;20.234375
25374281;TotalReturnSwap;AC;5;08.11.2024 00:00;0.44109589;15000;1;1;31.05.2024;86.171875
27659300;Option;BRC;3;10.01.2025 17:30;0.61369863;15000;1;0;31.05.2024;17.578125
27169169;Option;BRC;3;21.11.2024 17:30;0.476712329;15000;1;0;31.05.2024;18.921875
27304338;Option;BRC;3;09.01.2026 17:30;1.610958904;15000;1;0;31.05.2024;19.4375
26837117;TotalReturnSwap;AC;4;15.11.2024 00:00;0.460273973;15000;1;2;31.05.2024;57.84375
27020415;Option;BRC;3;09.10.2024 22:00;0.35890411;15000;1;0;31.05.2024;23.890625
27778161;TotalReturnSwap;CBRC;4;05.06.2025 00:00;1.01369863;15000;1;4;31.05.2024;95.546875
27376303;Option;BRC;2;29.07.2024 17:30;0.161643836;15000;1;0;31.05.2024;6.453125
25507665;TotalReturnSwap;CBRC;3;14.01.2025 00:00;0.624657534;15000;1;3;31.05.2024;32.8125
27590175;TotalReturnSwap;AC;1;10.10.2025 00:00;1.361643836;15000;1;6;31.05.2024;4.234375
27616128;Option;BRC;3;16.10.2024 17:30;0.378082192;15000;1;0;31.05.2024;21.328125
26656470;Option;BRC;1;03.06.2024 17:30;0.008219178;15000;1;0;31.05.2024;1.84375
27404480;Option;BRC;3;12.02.2025 22:00;0.704109589;15000;1;0;31.05.2024;19.6875
26335471;TotalReturnSwap;AC;3;05.08.2024 00:00;0.180821918;15000;1;1;31.05.2024;24.890625
27174206;Option;BRC;3;25.11.2024 17:30;0.487671233;15000;1;0;31.05.2024;19.390625
27476084;Option;BRC;1;02.09.2024 17:30;0.257534247;15000;1;0;31.05.2024;1.59375
27451257;Option;BRC;1;24.02.2025 17:30;0.736986301;15000;1;0;31.05.2024;1.859375
27296540;Option;BRC;3;09.09.2024 17:30;0.276712329;15000;1;0;31.05.2024;18.09375
26976642;Option;BRC;4;20.09.2024 17:30;0.306849315;15000;1;0;31.05.2024;38.59375
27404471;Option;BRC;3;13.01.2025 17:30;0.621917808;15000;1;0;31.05.2024;17.875
27629047;Option;BRC;3;22.04.2025 17:30;0.893150685;15000;1;0;31.05.2024;20.4375
27448073;TotalReturnSwap;AC;3;29.08.2024 00:00;0.246575342;15000;1;3;31.05.2024;32.390625
27353809;TotalReturnSwap;CBRC;4;29.01.2025 00:00;0.665753425;15000;1;3;31.05.2024;79.75
27485648;Option;BRC;3;07.03.2025 22:00;0.767123288;15000;1;0;31.05.2024;20.40625
27182477;Option;BRC;1;27.11.2024 17:30;0.493150685;15000;1;0;31.05.2024;1.703125
27301910;Option;BRC;3;08.01.2025 17:30;0.608219178;15000;1;0;31.05.2024;26.15625
26990654;Option;BRC;3;26.09.2024 17:30;0.323287671;15000;1;0;31.05.2024;19.296875
26885740;Option;BRC;3;22.08.2025 17:30;1.22739726;15000;1;0;31.05.2024;19.796875
26907401;Option;BRC;3;02.09.2024 17:35;0.257534247;15000;1;0;31.05.2024;19.484375
26657821;Option;BRC;3;03.06.2024 17:35;0.008219178;15000;1;0;31.05.2024;22.59375
27458535;Option;BRC;5;26.02.2025 17:30;0.742465753;15000;1;0;31.05.2024;85.75
27293026;Option;BRC;3;03.01.2025 17:30;0.594520548;15000;1;0;31.05.2024;18.34375
27393045;Option;BRC;3;07.02.2025 17:35;0.690410959;15000;1;0;31.05.2024;21.65625
26677380;Option;BRC;3;13.06.2024 17:30;0.035616438;15000;1;0;31.05.2024;17.90625
27212781;Option;BRC;1;20.06.2024 22:00;0.054794521;15000;1;0;31.05.2024;2.203125
27760077;Option;BRC;1;23.09.2024 22:00;0.315068493;15000;1;0;31.05.2024;2.03125
25703618;Option;BRC;3;21.10.2024 22:00;0.391780822;15000;1;0;31.05.2024;19.03125
26920069;Option;BRC;4;09.09.2024 17:30;0.276712329;15000;1;0;31.05.2024;44.328125
27365921;TotalReturnSwap;CBRC;3;03.02.2025 00:00;0.679452055;15000;1;3;31.05.2024;36.28125
26926979;Option;BRC;2;12.09.2024 17:30;0.284931507;15000;1;0;31.05.2024;6.265625
27207112;Option;BRC;3;10.06.2025 17:30;1.02739726;15000;1;0;31.05.2024;20.84375
25213619;TotalReturnSwap;CBRC;5;02.08.2024 00:00;0.17260274;15000;1;1;31.05.2024;90.609375
26679386;Option;BRC;1;16.06.2025 17:30;1.043835616;15000;1;0;31.05.2024;1.953125
27468951;Option;BRC;3;28.02.2025 22:00;0.747945205;15000;1;0;31.05.2024;20.046875
27786636;TotalReturnSwap;AC;2;06.06.2025 00:00;1.016438356;15000;1;4;31.05.2024;16.21875
27382256;TotalReturnSwap;AC;3;07.11.2025 00:00;1.438356164;15000;1;6;31.05.2024;55.609375
27307251;Option;BRC;3;09.01.2025 17:30;0.610958904;15000;1;0;31.05.2024;20.234375
26672140;TotalReturnSwap;AC;3;17.06.2024 00:00;0.046575342;15000;1;1;31.05.2024;16.625
27494935;Option;BRC;3;12.09.2024 17:35;0.284931507;15000;1;0;31.05.2024;19.34375
27397222;Option;BRC;2;13.08.2024 17:30;0.202739726;15000;1;0;31.05.2024;6.390625
26831041;Option;BRC;3;05.08.2024 17:30;0.180821918;15000;1;0;31.05.2024;18.703125
27576900;Option;BRC;3;31.03.2025 17:30;0.832876712;15000;1;0;31.05.2024;20.34375
27491603;Option;BRC;3;11.03.2025 17:30;0.778082192;15000;1;0;31.05.2024;20.84375
27625903;TotalReturnSwap;CBRC;4;25.04.2025 00:00;0.901369863;15000;1;4;31.05.2024;92.484375
27130546;Option;BRC;4;14.11.2024 17:30;0.457534247;15000;1;0;31.05.2024;43.703125
26670177;Option;BRC;1;07.06.2024 17:30;0.019178082;15000;1;0;31.05.2024;1.875
27204555;Option;BRC;1;06.06.2024 17:35;0.016438356;15000;1;0;31.05.2024;1.875
27629055;Option;BRC;3;21.10.2024 17:30;0.391780822;15000;1;0;31.05.2024;19.078125
27217162;TotalReturnSwap;AC;3;19.06.2025 00:00;1.052054795;15000;1;5;31.05.2024;45.109375
27382182;Option;BRC;3;18.12.2024 17:30;0.550684932;15000;1;0;31.05.2024;18.609375
27463781;Option;BRC;3;28.02.2025 17:30;0.747945205;15000;1;0;31.05.2024;19.140625
26889941;TotalReturnSwap;AC;3;01.09.2025 00:00;1.254794521;15000;1;6;31.05.2024;50.640625
27307329;TotalReturnSwap;AC;2;15.01.2025 00:00;0.62739726;15000;1;3;31.05.2024;12.890625
27573648;Option;BRC;3;27.03.2025 21:00;0.821917808;15000;1;0;31.05.2024;20.25
27714371;Option;BRC;3;13.05.2025 17:30;0.950684932;15000;1;0;31.05.2024;21.359375
27480774;TotalReturnSwap;CBRC;3;12.09.2025 00:00;1.284931507;15000;1;13;31.05.2024;114.375
27302184;Option;BRC;1;23.08.2024 22:00;0.230136986;15000;1;0;31.05.2024;1.921875
26143577;TotalReturnSwap;CBRC;5;11.11.2025 00:00;1.449315068;15000;1;6;31.05.2024;273.984375
27596622;TotalReturnSwap;CBRC;3;15.10.2025 00:00;1.375342466;15000;1;6;31.05.2024;76.59375
26221459;TotalReturnSwap;AC;2;21.06.2024 00:00;0.057534247;15000;1;1;31.05.2024;8.3125
27307373;Option;BRC;3;10.01.2025 17:30;0.61369863;15000;1;0;31.05.2024;19.453125
27169209;Option;BRC;2;21.11.2024 22:00;0.476712329;15000;1;0;31.05.2024;6.65625
26761507;Option;BRC;1;11.07.2024 17:30;0.112328767;15000;1;0;31.05.2024;1.859375
27603571;Option;BRC;4;11.11.2024 17:30;0.449315068;15000;1;0;31.05.2024;43.890625
27120350;Option;BRC;3;11.11.2024 17:30;0.449315068;15000;1;0;31.05.2024;19.3125
26671983;Option;BRC;3;10.06.2024 17:30;0.02739726;15000;1;0;31.05.2024;17.6875
27112425;Option;BRC;2;07.11.2024 17:35;0.438356164;15000;1;0;31.05.2024;6.4375
26733507;Option;BRC;3;26.06.2024 17:35;0.071232877;15000;1;0;31.05.2024;19.4375
27576130;Option;BRC;1;30.12.2024 22:00;0.583561644;15000;1;0;31.05.2024;2
27301630;Option;BRC;1;08.01.2025 17:30;0.608219178;15000;1;0;31.05.2024;1.78125
25829995;Option;BRC;3;23.08.2024 22:00;0.230136986;15000;1;0;31.05.2024;19.0625
27561415;Option;BRC;3;24.03.2025 17:30;0.81369863;15000;1;0;31.05.2024;18.9375
26831066;Option;BRC;3;05.08.2024 17:30;0.180821918;15000;1;0;31.05.2024;20.625
26921952;TotalReturnSwap;AC;4;16.09.2024 00:00;0.295890411;15000;1;2;31.05.2024;52.9375
26681370;Option;BRC;3;17.06.2024 17:30;0.046575342;15000;1;0;31.05.2024;19.859375
27187412;Option;BRC;1;29.11.2024 17:35;0.498630137;15000;1;0;31.05.2024;1.671875
26970611;Option;BRC;2;19.09.2024 17:30;0.304109589;15000;1;0;31.05.2024;5.46875
27764364;TotalReturnSwap;AC;3;01.12.2025 00:00;1.504109589;15000;1;6;31.05.2024;54.546875
27309897;Option;BRC;3;13.01.2025 17:30;0.621917808;15000;1;0;31.05.2024;21.171875
26197868;TotalReturnSwap;CBRC;5;05.12.2024 00:00;0.515068493;15000;1;3;31.05.2024;119.328125
27217167;TotalReturnSwap;AC;3;19.06.2025 00:00;1.052054795;15000;1;5;31.05.2024;45.390625
27625678;TotalReturnSwap;AC;3;24.10.2024 00:00;0.4;15000;1;5;31.05.2024;43.9375
25507654;TotalReturnSwap;CBRC;4;14.01.2025 00:00;0.624657534;15000;1;3;31.05.2024;78.40625
26810382;Option;BRC;3;25.07.2024 17:30;0.150684932;15000;1;0;31.05.2024;19.125
27292691;Option;BRC;3;03.01.2025 22:00;0.594520548;15000;1;0;31.05.2024;19.484375
26750878;Option;BRC;2;04.07.2024 17:35;0.093150685;15000;1;0;31.05.2024;6.828125
26670181;Option;BRC;1;07.06.2024 17:30;0.019178082;15000;1;0;31.05.2024;2.078125
27293360;Option;BRC;3;03.10.2024 22:00;0.342465753;15000;1;0;31.05.2024;18.828125
27365997;TotalReturnSwap;CBRC;2;05.08.2025 00:00;1.180821918;15000;1;3;31.05.2024;16.875
27442375;TotalReturnSwap;AC;3;27.02.2025 00:00;0.745205479;15000;1;3;31.05.2024;32.859375
27307545;Option;BRC;3;10.07.2024 17:30;0.109589041;15000;1;0;31.05.2024;17.359375
27184404;Option;BRC;4;28.11.2024 17:30;0.495890411;15000;1;0;31.05.2024;39.875
27784506;Option;BRC;3;30.05.2025 17:30;0.997260274;15000;1;0;31.05.2024;19.078125
27133632;Option;BRC;4;15.11.2024 17:30;0.460273973;15000;1;0;31.05.2024;42.421875
26717501;Option;BRC;3;19.06.2024 17:30;0.052054795;15000;1;0;31.05.2024;18.328125
27080997;Option;BRC;3;25.10.2024 17:30;0.402739726;15000;1;0;31.05.2024;19.34375
26720735;Option;BRC;3;19.06.2024 17:30;0.052054795;15000;1;0;31.05.2024;18.671875
27466616;Option;BRC;3;02.09.2024 17:30;0.257534247;15000;1;0;31.05.2024;18.5625
